total_absences,module_id,prof_id,promo,apogee,mark,year
22.0,4,22,2024,52874924,9.36,2021/2022
25.0,10,6,2024,52874924,11.33,2021/2022
10.0,33,11,2024,52874924,12.0,2023/2024
18.0,16,13,2024,52874924,12.83,2022/2023
13.0,9,10,2024,52874924,16.06,2021/2022
21.0,25,2,2024,52874924,16.22,2022/2023
17.0,17,1,2024,52874924,12.0,2022/2023
18.0,5,8,2024,52874924,9.91,2021/2022
27.0,11,6,2024,52874924,13.37,2021/2022
15.0,6,15,2024,52874924,12.0,2021/2022
19.0,7,23,2024,52874924,11.44,2021/2022
25.0,12,2,2024,52874924,14.88,2021/2022
24.0,32,12,2024,52874924,11.83,2023/2024
12.0,27,16,2024,52874924,10.71,2022/2023
12.0,8,24,2024,52874924,13.06,2021/2022
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,35,4,2024,52874924,15.68,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,30,4,2024,52874924,14.09,2023/2024
28.0,2,19,2024,52874924,12.65,2021/2022
28.0,2,19,2024,52874924,12.65,2021/2022
24.0,24,12,2024,59697631,14.65,2022/2023
8.0,13,11,2024,59697631,16.96,2021/2022
29.0,28,5,2024,59697631,13.54,2022/2023
22.0,31,9,2024,59697631,11.11,2023/2024
10.0,23,9,2024,59697631,12.76,2022/2023
23.0,26,7,2024,59697631,14.81,2022/2023
24.0,21,25,2024,59697631,9.13,2022/2023
18.0,37,17,2024,59697631,20.0,2023/2024
13.0,3,21,2024,59697631,12.0,2021/2022
5.0,22,26,2024,59697631,12.63,2022/2023
9.0,38,27,2024,59697631,12.0,2023/2024
16.0,18,4,2024,59697631,17.9,2022/2023
25.0,4,22,2024,59697631,11.13,2021/2022
25.0,10,6,2024,59697631,9.4,2021/2022
6.0,33,11,2024,59697631,14.63,2023/2024
23.0,16,13,2024,59697631,12.56,2022/2023
12.0,9,10,2024,59697631,14.15,2021/2022
21.0,25,2,2024,59697631,10.57,2022/2023
23.0,17,1,2024,59697631,15.87,2022/2023
20.0,5,8,2024,59697631,12.76,2021/2022
24.0,11,6,2024,59697631,15.1,2021/2022
19.0,6,15,2024,59697631,14.78,2021/2022
18.0,7,23,2024,59697631,13.51,2021/2022
23.0,12,2,2024,59697631,10.71,2021/2022
24.0,32,12,2024,59697631,17.24,2023/2024
20.0,27,16,2024,59697631,11.58,2022/2023
12.0,8,24,2024,59697631,14.28,2021/2022
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,35,4,2024,59697631,14.35,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,30,4,2024,59697631,12.88,2023/2024
24.0,2,19,2024,59697631,10.87,2021/2022
24.0,2,19,2024,59697631,10.87,2021/2022
27.0,24,12,2024,65099366,20.0,2022/2023
11.0,13,11,2024,65099366,13.87,2021/2022
28.0,28,5,2024,65099366,12.0,2022/2023
24.0,31,9,2024,65099366,11.09,2023/2024
20.0,23,9,2024,65099366,14.14,2022/2023
29.0,26,7,2024,65099366,11.0,2022/2023
28.0,21,25,2024,65099366,8.96,2022/2023
24.0,37,17,2024,65099366,12.93,2023/2024
12.0,3,21,2024,65099366,17.55,2021/2022
19.0,22,26,2024,65099366,13.6,2022/2023
13.0,38,27,2024,65099366,20.0,2023/2024
21.0,18,4,2024,65099366,17.5,2022/2023
30.0,4,22,2024,65099366,12.71,2021/2022
28.0,10,6,2024,65099366,14.21,2021/2022
19.0,33,11,2024,65099366,9.1,2023/2024
22.0,16,13,2024,65099366,12.0,2022/2023
22.0,9,10,2024,65099366,17.12,2021/2022
27.0,25,2,2024,65099366,12.0,2022/2023
25.0,17,1,2024,65099366,12.0,2022/2023
21.0,5,8,2024,65099366,11.65,2021/2022
31.0,11,6,2024,65099366,12.0,2021/2022
25.0,6,15,2024,65099366,19.78,2021/2022
29.0,7,23,2024,65099366,10.85,2021/2022
31.0,12,2,2024,65099366,17.37,2021/2022
28.0,32,12,2024,65099366,15.97,2023/2024
24.0,27,16,2024,65099366,12.0,2022/2023
22.0,8,24,2024,65099366,12.83,2021/2022
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,35,4,2024,65099366,12.0,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,30,4,2024,65099366,11.88,2023/2024
29.0,2,19,2024,65099366,10.12,2021/2022
29.0,2,19,2024,65099366,10.12,2021/2022
26.0,24,12,2024,55205336,13.15,2022/2023
13.0,13,11,2024,55205336,12.92,2021/2022
28.0,28,5,2024,55205336,12.0,2022/2023
23.0,31,9,2024,55205336,14.89,2023/2024
19.0,23,9,2024,55205336,12.0,2022/2023
27.0,26,7,2024,55205336,13.91,2022/2023
30.0,21,25,2024,55205336,14.1,2022/2023
17.0,37,17,2024,55205336,13.29,2023/2024
13.0,3,21,2024,55205336,12.71,2021/2022
14.0,22,26,2024,55205336,9.85,2022/2023
13.0,38,27,2024,55205336,14.19,2023/2024
22.0,18,4,2024,55205336,16.19,2022/2023
28.0,4,22,2024,55205336,12.0,2021/2022
30.0,10,6,2024,55205336,12.81,2021/2022
10.0,33,11,2024,55205336,14.07,2023/2024
23.0,16,13,2024,55205336,13.1,2022/2023
17.0,9,10,2024,55205336,15.63,2021/2022
27.0,25,2,2024,55205336,10.64,2022/2023
26.0,17,1,2024,55205336,13.4,2022/2023
22.0,5,8,2024,55205336,14.83,2021/2022
31.0,11,6,2024,55205336,15.68,2021/2022
22.0,6,15,2024,55205336,11.66,2021/2022
25.0,7,23,2024,55205336,11.86,2021/2022
32.0,12,2,2024,55205336,12.0,2021/2022
26.0,32,12,2024,55205336,13.79,2023/2024
21.0,27,16,2024,55205336,9.79,2022/2023
17.0,8,24,2024,55205336,12.0,2021/2022
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,35,4,2024,55205336,10.71,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,30,4,2024,55205336,11.43,2023/2024
30.0,2,19,2024,55205336,11.21,2021/2022
30.0,2,19,2024,55205336,11.21,2021/2022
24.0,24,12,2024,21668998,16.28,2022/2023
10.0,13,11,2024,21668998,11.27,2021/2022
25.0,28,5,2024,21668998,10.17,2022/2023
20.0,31,9,2024,21668998,12.86,2023/2024
13.0,23,9,2024,21668998,10.93,2022/2023
27.0,26,7,2024,21668998,19.56,2022/2023
25.0,21,25,2024,21668998,10.62,2022/2023
12.0,37,17,2024,21668998,12.0,2023/2024
7.0,3,21,2024,21668998,12.0,2021/2022
9.0,22,26,2024,21668998,12.25,2022/2023
5.0,38,27,2024,21668998,11.98,2023/2024
21.0,18,4,2024,21668998,13.07,2022/2023
25.0,4,22,2024,21668998,12.0,2021/2022
23.0,10,6,2024,21668998,15.34,2021/2022
14.0,33,11,2024,21668998,12.97,2023/2024
18.0,16,13,2024,21668998,12.67,2022/2023
14.0,9,10,2024,21668998,17.14,2021/2022
24.0,25,2,2024,21668998,14.51,2022/2023
21.0,17,1,2024,21668998,12.0,2022/2023
22.0,5,8,2024,21668998,8.34,2021/2022
23.0,11,6,2024,21668998,15.78,2021/2022
15.0,6,15,2024,21668998,14.37,2021/2022
24.0,7,23,2024,21668998,15.25,2021/2022
29.0,12,2,2024,21668998,10.52,2021/2022
27.0,32,12,2024,21668998,18.68,2023/2024
12.0,27,16,2024,21668998,12.0,2022/2023
16.0,8,24,2024,21668998,14.43,2021/2022
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,35,4,2024,21668998,16.17,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,30,4,2024,21668998,17.3,2023/2024
26.0,2,19,2024,21668998,11.59,2021/2022
26.0,2,19,2024,21668998,11.59,2021/2022
31.0,24,12,2024,49311076,13.0,2022/2023
18.0,13,11,2024,49311076,12.0,2021/2022
31.0,28,5,2024,49311076,12.0,2022/2023
26.0,31,9,2024,49311076,12.0,2023/2024
22.0,23,9,2024,49311076,10.62,2022/2023
31.0,26,7,2024,49311076,10.36,2022/2023
29.0,21,25,2024,49311076,12.0,2022/2023
21.0,37,17,2024,49311076,12.0,2023/2024
18.0,3,21,2024,49311076,14.04,2021/2022
20.0,22,26,2024,49311076,20.0,2022/2023
17.0,38,27,2024,49311076,8.8,2023/2024
23.0,18,4,2024,49311076,13.53,2022/2023
30.0,4,22,2024,49311076,17.81,2021/2022
27.0,10,6,2024,49311076,13.26,2021/2022
12.0,33,11,2024,49311076,14.15,2023/2024
26.0,16,13,2024,49311076,15.33,2022/2023
22.0,9,10,2024,49311076,16.04,2021/2022
31.0,25,2,2024,49311076,13.04,2022/2023
25.0,17,1,2024,49311076,14.24,2022/2023
24.0,5,8,2024,49311076,10.34,2021/2022
29.0,11,6,2024,49311076,15.61,2021/2022
28.0,6,15,2024,49311076,7.6,2021/2022
26.0,7,23,2024,49311076,12.37,2021/2022
30.0,12,2,2024,49311076,11.23,2021/2022
31.0,32,12,2024,49311076,14.12,2023/2024
27.0,27,16,2024,49311076,13.62,2022/2023
16.0,8,24,2024,49311076,15.76,2021/2022
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,35,4,2024,49311076,11.37,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,30,4,2024,49311076,17.13,2023/2024
31.0,2,19,2024,49311076,13.93,2021/2022
31.0,2,19,2024,49311076,13.93,2021/2022
31.0,24,12,2024,74575528,14.71,2022/2023
20.0,13,11,2024,74575528,13.52,2021/2022
31.0,28,5,2024,74575528,12.96,2022/2023
23.0,31,9,2024,74575528,12.0,2023/2024
24.0,23,9,2024,74575528,12.12,2022/2023
30.0,26,7,2024,74575528,15.57,2022/2023
27.0,21,25,2024,74575528,9.75,2022/2023
23.0,37,17,2024,74575528,13.14,2023/2024
13.0,3,21,2024,74575528,13.74,2021/2022
21.0,22,26,2024,74575528,17.8,2022/2023
14.0,38,27,2024,74575528,13.42,2023/2024
20.0,18,4,2024,74575528,19.52,2022/2023
30.0,4,22,2024,74575528,11.93,2021/2022
27.0,10,6,2024,74575528,12.44,2021/2022
18.0,33,11,2024,74575528,14.34,2023/2024
29.0,16,13,2024,74575528,12.0,2022/2023
22.0,9,10,2024,74575528,18.92,2021/2022
28.0,25,2,2024,74575528,12.57,2022/2023
25.0,17,1,2024,74575528,12.0,2022/2023
24.0,5,8,2024,74575528,16.65,2021/2022
29.0,11,6,2024,74575528,9.31,2021/2022
25.0,6,15,2024,74575528,12.0,2021/2022
26.0,7,23,2024,74575528,10.95,2021/2022
32.0,12,2,2024,74575528,15.16,2021/2022
30.0,32,12,2024,74575528,14.93,2023/2024
24.0,27,16,2024,74575528,10.77,2022/2023
21.0,8,24,2024,74575528,11.22,2021/2022
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,35,4,2024,74575528,12.47,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,30,4,2024,74575528,13.38,2023/2024
32.0,2,19,2024,74575528,10.73,2021/2022
32.0,2,19,2024,74575528,10.73,2021/2022
29.0,24,12,2024,68543472,12.0,2022/2023
8.0,13,11,2024,68543472,9.46,2021/2022
30.0,28,5,2024,68543472,10.38,2022/2023
28.0,31,9,2024,68543472,10.75,2023/2024
21.0,23,9,2024,68543472,11.98,2022/2023
30.0,26,7,2024,68543472,10.92,2022/2023
30.0,21,25,2024,68543472,14.5,2022/2023
20.0,37,17,2024,68543472,15.04,2023/2024
14.0,3,21,2024,68543472,13.1,2021/2022
19.0,22,26,2024,68543472,14.08,2022/2023
12.0,38,27,2024,68543472,14.1,2023/2024
28.0,18,4,2024,68543472,12.0,2022/2023
29.0,4,22,2024,68543472,9.41,2021/2022
32.0,10,6,2024,68543472,12.84,2021/2022
14.0,33,11,2024,68543472,18.33,2023/2024
21.0,16,13,2024,68543472,15.19,2022/2023
24.0,9,10,2024,68543472,12.43,2021/2022
31.0,25,2,2024,68543472,12.68,2022/2023
24.0,17,1,2024,68543472,14.48,2022/2023
25.0,5,8,2024,68543472,10.69,2021/2022
31.0,11,6,2024,68543472,10.73,2021/2022
24.0,6,15,2024,68543472,12.57,2021/2022
25.0,7,23,2024,68543472,15.68,2021/2022
31.0,12,2,2024,68543472,15.8,2021/2022
31.0,32,12,2024,68543472,14.28,2023/2024
22.0,27,16,2024,68543472,14.37,2022/2023
25.0,8,24,2024,68543472,14.93,2021/2022
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,35,4,2024,68543472,13.21,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,30,4,2024,68543472,9.73,2023/2024
30.0,2,19,2024,68543472,13.5,2021/2022
30.0,2,19,2024,68543472,13.5,2021/2022
32.0,24,12,2024,20588608,12.0,2022/2023
17.0,13,11,2024,20588608,15.78,2021/2022
27.0,28,5,2024,20588608,17.98,2022/2023
24.0,31,9,2024,20588608,15.01,2023/2024
19.0,23,9,2024,20588608,12.7,2022/2023
28.0,26,7,2024,20588608,14.16,2022/2023
25.0,21,25,2024,20588608,12.0,2022/2023
21.0,37,17,2024,20588608,14.96,2023/2024
16.0,3,21,2024,20588608,12.0,2021/2022
9.0,22,26,2024,20588608,13.55,2022/2023
17.0,38,27,2024,20588608,14.47,2023/2024
20.0,18,4,2024,20588608,15.37,2022/2023
27.0,4,22,2024,20588608,14.51,2021/2022
25.0,10,6,2024,20588608,12.89,2021/2022
11.0,33,11,2024,20588608,17.04,2023/2024
25.0,16,13,2024,20588608,14.51,2022/2023
22.0,9,10,2024,20588608,18.05,2021/2022
28.0,25,2,2024,20588608,10.09,2022/2023
23.0,17,1,2024,20588608,12.0,2022/2023
26.0,5,8,2024,20588608,12.0,2021/2022
25.0,11,6,2024,20588608,13.31,2021/2022
27.0,6,15,2024,20588608,12.0,2021/2022
29.0,7,23,2024,20588608,12.0,2021/2022
29.0,12,2,2024,20588608,12.98,2021/2022
28.0,32,12,2024,20588608,12.0,2023/2024
20.0,27,16,2024,20588608,18.61,2022/2023
19.0,8,24,2024,20588608,12.33,2021/2022
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,35,4,2024,20588608,12.49,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,30,4,2024,20588608,16.98,2023/2024
29.0,2,19,2024,20588608,13.71,2021/2022
29.0,2,19,2024,20588608,13.71,2021/2022
29.0,24,12,2024,56523133,13.13,2022/2023
5.0,13,11,2024,56523133,12.81,2021/2022
27.0,28,5,2024,56523133,12.0,2022/2023
21.0,31,9,2024,56523133,8.65,2023/2024
18.0,23,9,2024,56523133,12.96,2022/2023
31.0,26,7,2024,56523133,12.0,2022/2023
27.0,21,25,2024,56523133,12.69,2022/2023
17.0,37,17,2024,56523133,8.74,2023/2024
10.0,3,21,2024,56523133,10.1,2021/2022
11.0,22,26,2024,56523133,12.0,2022/2023
7.0,38,27,2024,56523133,15.75,2023/2024
13.0,18,4,2024,56523133,9.89,2022/2023
26.0,4,22,2024,56523133,15.83,2021/2022
22.0,10,6,2024,56523133,12.28,2021/2022
8.0,33,11,2024,56523133,12.92,2023/2024
22.0,16,13,2024,56523133,12.93,2022/2023
12.0,9,10,2024,56523133,16.76,2021/2022
27.0,25,2,2024,56523133,12.0,2022/2023
17.0,17,1,2024,56523133,8.1,2022/2023
19.0,5,8,2024,56523133,11.44,2021/2022
22.0,11,6,2024,56523133,14.87,2021/2022
18.0,6,15,2024,56523133,9.03,2021/2022
28.0,7,23,2024,56523133,14.02,2021/2022
24.0,12,2,2024,56523133,13.2,2021/2022
18.0,32,12,2024,56523133,13.71,2023/2024
14.0,27,16,2024,56523133,12.0,2022/2023
17.0,8,24,2024,56523133,15.05,2021/2022
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,35,4,2024,56523133,12.27,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,30,4,2024,56523133,11.82,2023/2024
25.0,2,19,2024,56523133,13.45,2021/2022
25.0,2,19,2024,56523133,13.45,2021/2022
31.0,24,12,2024,27515549,13.11,2022/2023
23.0,13,11,2024,27515549,13.71,2021/2022
32.0,28,5,2024,27515549,14.14,2022/2023
28.0,31,9,2024,27515549,14.01,2023/2024
25.0,23,9,2024,27515549,14.03,2022/2023
32.0,26,7,2024,27515549,15.64,2022/2023
31.0,21,25,2024,27515549,13.32,2022/2023
27.0,37,17,2024,27515549,12.38,2023/2024
16.0,3,21,2024,27515549,20.0,2021/2022
18.0,22,26,2024,27515549,17.15,2022/2023
17.0,38,27,2024,27515549,13.16,2023/2024
27.0,18,4,2024,27515549,14.01,2022/2023
32.0,4,22,2024,27515549,12.0,2021/2022
31.0,10,6,2024,27515549,19.0,2021/2022
14.0,33,11,2024,27515549,14.07,2023/2024
30.0,16,13,2024,27515549,14.16,2022/2023
25.0,9,10,2024,27515549,18.08,2021/2022
32.0,25,2,2024,27515549,14.08,2022/2023
27.0,17,1,2024,27515549,13.94,2022/2023
27.0,5,8,2024,27515549,12.98,2021/2022
32.0,11,6,2024,27515549,16.33,2021/2022
25.0,6,15,2024,27515549,14.49,2021/2022
30.0,7,23,2024,27515549,13.79,2021/2022
32.0,12,2,2024,27515549,13.47,2021/2022
30.0,32,12,2024,27515549,16.86,2023/2024
18.0,27,16,2024,27515549,15.41,2022/2023
27.0,8,24,2024,27515549,15.93,2021/2022
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,35,4,2024,27515549,15.09,2023/2024
31.0,30,4,2024,27515549,16.51,2023/2024
